SC,名称,ema26,ema12
8050,セイコーホールディングス,2864.873660627337,2907.0713527488906
8051,山善,1075.347797853455,1095.8978252261118
8052,椿本興業,4144.526816920181,4191.807217129808
8053,住友商事,1649.4521234727965,1642.1342649344244
8056,日本ユニシス,3520.674236317938,3510.9073339886463
8057,内田洋行,6486.977047920314,7286.436783482514
8058,三菱商事,2902.2424469741786,2915.1309896174453
8059,第一実業,3759.6330173311635,3792.1323631914015
8060,キヤノンマーケティングジャパン,2545.1281079619653,2574.857809270501
8061,西華産業,1385.6901309569066,1367.7499069537275
8065,佐藤商事,975.0943595478994,1005.3616353937467
8066,三谷商事,5830.60410473795,6084.768336902505
8068,菱洋エレクトロ,2007.6685365872595,2031.2737234020328
8070,東京産業,593.1233010804547,606.1315695757233
8071,東海エレクトロニクス,2514.461028444067,2523.4355081475783
8074,ユアサ商事,3647.2135856002956,3687.3886979551116
8075,神鋼商事,2734.3370290557955,2788.386640181784
8077,小林産業,300.98344508525645,294.6570733750921
8078,阪和興業,2851.6091724644975,2874.1508848324465
8079,正栄食品工業,3699.220537231142,3909.2680489786235
8081,カナデン,1353.6024779651389,1361.9870671705496
8084,菱電商事,1652.5454057613222,1646.0937441983851
8085,ナラサキ産業,1976.1111704920247,1984.2917049876462
8086,ニプロ,1306.349299391013,1314.312665559749
8087,フルサト工業,1707.7824969334642,1733.2209905715174
8088,岩谷産業,3717.284870536012,3739.489565323272
8089,すてきナイスグループ,1208.461488650971,1266.1750027250514
8090,昭光通商,708.9987488395525,720.5579569789185
8091,ニチモウ,2010.3214743018889,2013.0959677905278
8093,極東貿易,2196.587039142113,2222.9755564982247
8095,イワキ,470.02195460744787,464.86421925935974
8096,兼松エレクトロニクス,3559.8579495384774,3625.6275388843233
8097,三愛石油,1146.0694289700057,1177.2636218373002
8098,稲畑産業,1609.5384926315626,1644.5256882058277
8101,GSIクレオス,1236.4280228474138,1287.6553852743082
8103,明和産業,615.2548796146051,617.3799706757651
8104,クワザワ,621.5888001378477,625.471502205148
8105,堀田丸正,90.05428376360858,89.92415870322344
8107,キムラタン,30.968517069426667,30.25607116370997
8108,ヤマエ久野,,
8111,ゴールドウイン,7899.641039031532,8005.417861603421
8113,ユニ・チャーム,3605.452393675271,3664.185532165202
8114,デサント,1907.8522856842983,2036.3677412530603
8115,ムーンバット,,
8117,中央自動車工業,2622.673135842351,2696.228535390111
8118,キング,536.8402425612073,531.4120118738168
8119,三栄コーポレーション,3533.2344165601708,3553.4779991708965
8123,川辺,,
8125,ワキタ,1118.822543946396,1126.7131609349556
8127,ヤマトインターナショナル,402.54396534597566,407.3768887769825
8129,東邦ホールディングス,2501.1607923229362,2450.7912230605375
8130,サンゲツ,2108.9765163952857,2095.074869192705
8131,ミツウロコグループホールディングス,1384.3896500039227,1355.4438363491556
8132,シナネンホールディングス,1973.51579288415,1986.8961758058022
8133,伊藤忠エネクス,915.7178335541837,924.9487906284974
8135,ゼット,259.2558133057286,259.7890468061834
8136,サンリオ,2181.276157264644,2175.6839110021983
8137,サンワテクノス,1160.5695113610088,1149.2968821324455
8139,ナガホリ,228.38338811112337,230.33710173003033
8140,リョーサン,2856.705944617377,2842.7812130983916
8141,新光商事,889.6924052074048,889.4433393653309
8142,トーホー,1895.8758866693079,1933.9938526533997
8143,ラピーヌ,648.3390403154485,665.4658856532667
8144,電響社,1243.394087978188,1259.2359469109465
8145,中部水産,,
8147,トミタ,1244.662728602145,1279.467117685218
8150,三信電気,1733.2382859464085,1771.5318497548951
8151,東陽テクニカ,1241.5689933300137,1295.9904859861635
8152,ソマール,1850.090371405055,1901.7230931116135
8153,モスフードサービス,3055.011172603865,3051.422635053386
8154,加賀電子,2548.38801796618,2572.5033297672694
8155,三益半導体工業,2121.2113984679195,2160.6991061621447
8157,都築電気,1439.0354181015823,1476.475315166997
8158,ソーダニッカ,628.089660609816,634.4795901539136
8159,立花エレテック,1813.3888406285173,1847.3974710668122
8160,木曽路,2929.115582590517,2966.552882856875
8163,SRSホールディングス,1042.530438746583,1041.4313289263719
8165,千趣会,482.5065226390334,517.8196121507451
8166,タカキュー,190.955811325426,189.8810861818921
8167,リテールパートナーズ,896.4280052859183,892.3574817051903
8168,ケーヨー,548.666833780558,555.1969281047961
8173,上新電機,2558.588768128301,2594.4936507690036
8174,日本瓦斯,3465.5075246895613,3544.1322604470915
8179,ロイヤルホールディングス,2520.1183025499267,2519.545568379662
8181,東天紅,1255.2180730811579,1249.5537958359155
8182,いなげや,1482.833836155677,1478.5105903454375
8184,島忠,3023.6276300319637,3012.9997547619005
8185,チヨダ,1617.318367082481,1610.2423554877823
8186,大塚家具,203.28374012154913,220.44864989547656
8190,ヤマナカ,749.314086655397,751.6736253173035
8194,ライフコーポレーション,2536.468063647307,2554.1618511126167
8198,マックスバリュ東海,2265.240357208038,2290.0008165162726
8200,リンガーハット,2501.4268002752724,2520.704085497638
8202,ラオックス,280.04047155027854,275.01293156384594
8203,ミスターマックス・ホールディングス,494.0551086997726,491.8556367927592
8207,テンアライド,440.72349690458384,440.1957206564416
8208,エンチョー,,
8209,フレンドリー,1639.5858541627802,1641.4738404800432
8214,AOKIホールディングス,1136.0573952868365,1136.8970517103428
8215,銀座山形屋,1669.6617918900765,1676.5825188974272
8217,オークワ,1434.109326207549,1447.879794580487
8218,コメリ,2361.271799830476,2361.3385881207614
8219,青山商事,1608.9167645460604,1563.1604458060513
8225,タカチホ,1512.6743125875978,1516.3182520719415
8226,理経,189.73535252744927,189.4433903732448
8227,しまむら,9000.94640299203,8781.00491326529
8228,マルイチ産商,1057.8800447559522,1047.734235166946
8230,はせがわ,400.8341975292582,398.4167638749891
8233,高島屋,1269.642664370608,1247.8100166440947
8237,松屋,873.2699072861104,874.4633706777489
8242,エイチ・ツー・オーリテイリング,1247.0121296719558,1247.6190892804195
8244,近鉄百貨店,3724.3593465637423,3798.4736247645483
8247,大和,455.11549962452574,452.60352305919713
8249,テクノアソシエ,1022.652729690645,1054.844207985409
8251,パルコ,1408.012391021303,1473.418199267619
8252,丸井グループ,2643.193701740844,2651.499597421643
8253,クレディセゾン,1847.2340644034102,1870.2605632722996
8254,さいか屋,313.3438049395498,310.3345963933167
8255,アクシアルリテイリング,3911.086924073801,3881.1878434059727
8256,プロルート丸光,112.17703138432276,109.75665213364087
8257,山陽百貨店,,
8260,井筒屋,249.96216545220634,251.9385490996372
8267,イオン,2264.5219793007727,2267.0399353671974
8273,イズミ,4097.727547370926,4002.2764492414553
8275,フォーバル,1050.5356709322027,1054.24714349044
8276,平和堂,2094.3408647552333,2084.850312962529
8278,フジ,1964.7993784073913,1958.8913715224633
8279,ヤオコー,5389.913651968296,5490.943595695831
8281,ゼビオホールディングス,1315.9754107464605,1326.174612218373
8282,ケーズホールディングス,1407.7355921347657,1428.818087516658
8283,PALTAC,5397.113672900399,5370.244794709164
8285,三谷産業,342.81900924458023,343.73310474224354
8287,マックスバリュ西日本,1732.8544844885755,1741.7647282226071
8289,Olympicグループ,642.740306595565,648.3715655541145
8291,日産東京販売ホールディングス,284.65678631158045,284.06865066951855
8293,ATグループ,1860.1766230857097,1893.3837926293377
8298,ファミリー,427.5752331357796,428.57706172906643
8301,日本銀行（優先出資証券）,,
8303,新生銀行,1695.6235333548123,1679.0000398351967
8304,あおぞら銀行,2865.8817588463226,2890.9357357710237
8306,三菱UFJフィナンシャル・グループ,589.328820282754,593.1164472529059
8308,りそなホールディングス,478.61184848670354,481.0423851621188
8309,三井住友トラスト・ホールディングス,4281.6069131612485,4324.420923467266
8316,三井住友フィナンシャルグループ,4036.2139135914385,4049.5532223958544
8331,千葉銀行,633.0566011512844,636.5795485891346
8334,群馬銀行,390.1551978437642,388.84537662727337
8336,武蔵野銀行,1937.5888809315045,1912.9798035618653
8337,千葉興業銀行,368.8526579554913,380.79661642517283
8338,筑波銀行,243.01186906013294,241.08255667042837
8341,七十七銀行,1811.2438576975305,1828.984984599591
8342,青森銀行,2880.1898638621137,2915.018602552834
8343,秋田銀行,2221.5845551394973,2217.615571166885
8344,山形銀行,1618.6960121598433,1622.1138022029606
8345,岩手銀行,2933.6933335062936,2928.301829988604
